elec_id;district_id;parliament_id;election_date;election_type;election_mode;parliament_id_of_electing_parliament;election_hierarchy;election_round;district_votes_total
DE_NT-BT_1990__Mainz__02dec1990;DE_NT-BT_1990__Mainz;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1994__Frankenthal__16oct1994;DE_NT-BT_1994__Frankenthal;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1990__Suedpfalz__02dec1990;DE_NT-BT_1990__Suedpfalz;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1994__Ludwigshafen__16oct1994;DE_NT-BT_1994__Ludwigshafen;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1990__Kaiserslautern__02dec1990;DE_NT-BT_1990__Kaiserslautern;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1990__Montabaur__02dec1990;DE_NT-BT_1990__Montabaur;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1998__Pirmasens__27sep1998;DE_NT-BT_1998__Pirmasens;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1998__Cochem__27sep1998;DE_NT-BT_1998__Cochem;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1994__Cochem__16oct1994;DE_NT-BT_1994__Cochem;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1994__Trier__16oct1994;DE_NT-BT_1994__Trier;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1990__Frankenthal__02dec1990;DE_NT-BT_1990__Frankenthal;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1990__Pirmasens__02dec1990;DE_NT-BT_1990__Pirmasens;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1990__Kreuznach__02dec1990;DE_NT-BT_1990__Kreuznach;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1994__Mainz__16oct1994;DE_NT-BT_1994__Mainz;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1994__Neustadt-Speyer__16oct1994;DE_NT-BT_1994__Neustadt-Speyer;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1994__Ahrweiler__16oct1994;DE_NT-BT_1994__Ahrweiler;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1998__Ahrweiler__27sep1998;DE_NT-BT_1998__Ahrweiler;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1994__Worms__16oct1994;DE_NT-BT_1994__Worms;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1998__Neuwied__27sep1998;DE_NT-BT_1998__Neuwied;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2009__Montabaur__27sep2009;DE_NT-BT_2009__Montabaur;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1998__Neustadt-Speyer__27sep1998;DE_NT-BT_1998__Neustadt-Speyer;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1994__Montabaur__16oct1994;DE_NT-BT_1994__Montabaur;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1994__Koblenz__16oct1994;DE_NT-BT_1994__Koblenz;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1994__Kreuznach__16oct1994;DE_NT-BT_1994__Kreuznach;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1998__Kaiserslautern__27sep1998;DE_NT-BT_1998__Kaiserslautern;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2009__Kaiserslautern__27sep2009;DE_NT-BT_2009__Kaiserslautern;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1998__Montabaur__27sep1998;DE_NT-BT_1998__Montabaur;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1998__Trier__27sep1998;DE_NT-BT_1998__Trier;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1998__Bitburg__27sep1998;DE_NT-BT_1998__Bitburg;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1998__Koblenz__27sep1998;DE_NT-BT_1998__Koblenz;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1998__Frankenthal__27sep1998;DE_NT-BT_1998__Frankenthal;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2009__Ahrweiler__27sep2009;DE_NT-BT_2009__Ahrweiler;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2009__Kreuznach__27sep2009;DE_NT-BT_2009__Kreuznach;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1998__Kreuznach__27sep1998;DE_NT-BT_1998__Kreuznach;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2002__Kreuznach__22sep2002;DE_NT-BT_2002__Kreuznach;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2005__Kreuznach__18sep2005;DE_NT-BT_2005__Kreuznach;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2002__Trier__22sep2002;DE_NT-BT_2002__Trier;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Suedpfalz__22sep2002;DE_NT-BT_2002__Suedpfalz;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Kaiserslautern__22sep2002;DE_NT-BT_2002__Kaiserslautern;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Montabaur__22sep2002;DE_NT-BT_2002__Montabaur;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Neustadt-Speyer__22sep2002;DE_NT-BT_2002__Neustadt-Speyer;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Koblenz__22sep2002;DE_NT-BT_2002__Koblenz;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Pirmasens__22sep2002;DE_NT-BT_2002__Pirmasens;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2009__Pirmasens__27sep2009;DE_NT-BT_2009__Pirmasens;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2005__Pirmasens__18sep2005;DE_NT-BT_2005__Pirmasens;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2002__Neuwied__22sep2002;DE_NT-BT_2002__Neuwied;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Ludwigshafen-Frankenthal__22sep2002;DE_NT-BT_2002__Ludwigshafen-Frankenthal;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2005__Trier__18sep2005;DE_NT-BT_2005__Trier;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Mainz__18sep2005;DE_NT-BT_2005__Mainz;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Bitburg__18sep2005;DE_NT-BT_2005__Bitburg;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Ludwigshafen-Frankenthal__18sep2005;DE_NT-BT_2005__Ludwigshafen-Frankenthal;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Koblenz__18sep2005;DE_NT-BT_2005__Koblenz;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Worms__18sep2005;DE_NT-BT_2005__Worms;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Mosel-Rhein-Hunsrueck__18sep2005;DE_NT-BT_2005__Mosel-Rhein-Hunsrueck;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Neuwied__18sep2005;DE_NT-BT_2005__Neuwied;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2005__Kaiserslautern__18sep2005;DE_NT-BT_2005__Kaiserslautern;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2009__Neuwied__27sep2009;DE_NT-BT_2009__Neuwied;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2005__Ahrweiler__18sep2005;DE_NT-BT_2005__Ahrweiler;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2009__Trier__27sep2009;DE_NT-BT_2009__Trier;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2009__Ludwigshafen-Frankenthal__27sep2009;DE_NT-BT_2009__Ludwigshafen-Frankenthal;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2009__Mosel-Rhein-Hunsrueck__27sep2009;DE_NT-BT_2009__Mosel-Rhein-Hunsrueck;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2009__Worms__27sep2009;DE_NT-BT_2009__Worms;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2009__Suedpfalz__27sep2009;DE_NT-BT_2009__Suedpfalz;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2009__Bitburg__27sep2009;DE_NT-BT_2009__Bitburg;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_2009__Neustadt-Speyer__27sep2009;DE_NT-BT_2009__Neustadt-Speyer;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1972__Ludwigshafen__19nov1972;DE_NT-BT_1972__Ludwigshafen;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1980__Frankenthal__05oct1980;DE_NT-BT_1980__Frankenthal;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1976__Frankenthal__03oct1976;DE_NT-BT_1976__Frankenthal;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1976__Mainz__03oct1976;DE_NT-BT_1976__Mainz;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1969__Landau__28sep1969;DE_NT-BT_1969__Landau;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1965__Kreuznach__19sep1965;DE_NT-BT_1965__Kreuznach;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1972__Worms__19nov1972;DE_NT-BT_1972__Worms;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1969__Worms__28sep1969;DE_NT-BT_1969__Worms;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1976__Worms__03oct1976;DE_NT-BT_1976__Worms;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1998__Suedpfalz__27sep1998;DE_NT-BT_1998__Suedpfalz;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1965__Kaiserslautern__19sep1965;DE_NT-BT_1965__Kaiserslautern;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1965__Worms__19sep1965;DE_NT-BT_1965__Worms;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1965__Mainz__19sep1965;DE_NT-BT_1965__Mainz;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1983__Ludwigshafen__06mar1983;DE_NT-BT_1983__Ludwigshafen;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1998__Worms__27sep1998;DE_NT-BT_1998__Worms;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2002__Bitburg__22sep2002;DE_NT-BT_2002__Bitburg;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_1994__Bitburg__16oct1994;DE_NT-BT_1994__Bitburg;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_2005__Montabaur__18sep2005;DE_NT-BT_2005__Montabaur;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2002__Ahrweiler__22sep2002;DE_NT-BT_2002__Ahrweiler;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_1994__Kaiserslautern__16oct1994;DE_NT-BT_1994__Kaiserslautern;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_2002__Mosel-Rhein-Hunsrueck__22sep2002;DE_NT-BT_2002__Mosel-Rhein-Hunsrueck;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2002__Worms__22sep2002;DE_NT-BT_2002__Worms;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_2009__Koblenz__27sep2009;DE_NT-BT_2009__Koblenz;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1965__Flensburg__19sep1965;DE_NT-BT_1965__Flensburg;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1965__Rendsburg-Neumuenster__19sep1965;DE_NT-BT_1965__Rendsburg-Neumuenster;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1969__Flensburg__28sep1969;DE_NT-BT_1969__Flensburg;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1972__Stormarn-Herzogtum-Lauenburg__19nov1972;DE_NT-BT_1972__Stormarn-Herzogtum-Lauenburg;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1969__Stormarn-Herzogtum-Lauenburg__28sep1969;DE_NT-BT_1969__Stormarn-Herzogtum-Lauenburg;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1969__Steinburg-Suederdithmarschen__28sep1969;DE_NT-BT_1969__Steinburg-Suederdithmarschen;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1969__Ploen__28sep1969;DE_NT-BT_1969__Ploen;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1965__Segeberg-Eutin__19sep1965;DE_NT-BT_1965__Segeberg-Eutin;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1965__Husum__19sep1965;DE_NT-BT_1965__Husum;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1994__Pinneberg__16oct1994;DE_NT-BT_1994__Pinneberg;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1969__Pinneberg__28sep1969;DE_NT-BT_1969__Pinneberg;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1969__Kiel__28sep1969;DE_NT-BT_1969__Kiel;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1987__Steinburg-Dithmarschen-Sued__25jan1987;DE_NT-BT_1987__Steinburg-Dithmarschen-Sued;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1990__Nordfriesland-Dithmarschen-Nord__02dec1990;DE_NT-BT_1990__Nordfriesland-Dithmarschen-Nord;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1983__Nordfriesland-Dithmarschen-Nord__06mar1983;DE_NT-BT_1983__Nordfriesland-Dithmarschen-Nord;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1972__Schleswig-Eckernfoerde__19nov1972;DE_NT-BT_1972__Schleswig-Eckernfoerde;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1965__Pinneberg__19sep1965;DE_NT-BT_1965__Pinneberg;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1965__Luebeck__19sep1965;DE_NT-BT_1965__Luebeck;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1965__Ploen__19sep1965;DE_NT-BT_1965__Ploen;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_2009__Ploen-Neumuenster__27sep2009;DE_NT-BT_2009__Ploen-Neumuenster;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1965__Kiel__19sep1965;DE_NT-BT_1965__Kiel;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1969__Segeberg-Eutin__28sep1969;DE_NT-BT_1969__Segeberg-Eutin;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1976__Pinneberg__03oct1976;DE_NT-BT_1976__Pinneberg;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1972__Flensburg__19nov1972;DE_NT-BT_1972__Flensburg;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1976__Ostholstein__03oct1976;DE_NT-BT_1976__Ostholstein;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1965__Schleswig-Eckernfoerde__19sep1965;DE_NT-BT_1965__Schleswig-Eckernfoerde;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1972__Pinneberg__19nov1972;DE_NT-BT_1972__Pinneberg;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1972__Nordfriesland-Dithmarschen-Nord__19nov1972;DE_NT-BT_1972__Nordfriesland-Dithmarschen-Nord;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1972__Segeberg-Eutin__19nov1972;DE_NT-BT_1972__Segeberg-Eutin;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1976__Flensburg-Schleswig__03oct1976;DE_NT-BT_1976__Flensburg-Schleswig;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1972__Kiel__19nov1972;DE_NT-BT_1972__Kiel;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1972__Rendsburg-Neumuenster__19nov1972;DE_NT-BT_1972__Rendsburg-Neumuenster;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1972__Steinburg-Dithmarschen-Sued__19nov1972;DE_NT-BT_1972__Steinburg-Dithmarschen-Sued;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1972__Ploen__19nov1972;DE_NT-BT_1972__Ploen;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1983__Rendsburg-Eckernfoerde__06mar1983;DE_NT-BT_1983__Rendsburg-Eckernfoerde;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1976__Steinburg-Dithmarschen-Sued__03oct1976;DE_NT-BT_1976__Steinburg-Dithmarschen-Sued;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_2009__Pinneberg__27sep2009;DE_NT-BT_2009__Pinneberg;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1983__Steinburg-Dithmarschen-Sued__06mar1983;DE_NT-BT_1983__Steinburg-Dithmarschen-Sued;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1983__Segeberg-Stormarn-Nord__06mar1983;DE_NT-BT_1983__Segeberg-Stormarn-Nord;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1976__Ploen-Neumuenster__03oct1976;DE_NT-BT_1976__Ploen-Neumuenster;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1980__Ploen-Neumuenster__05oct1980;DE_NT-BT_1980__Ploen-Neumuenster;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1976__Nordfriesland-Dithmarschen-Nord__03oct1976;DE_NT-BT_1976__Nordfriesland-Dithmarschen-Nord;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1976__Segeberg-Stormarn-Nord__03oct1976;DE_NT-BT_1976__Segeberg-Stormarn-Nord;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1980__Luebeck__05oct1980;DE_NT-BT_1980__Luebeck;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1987__Ploen-Neumuenster__25jan1987;DE_NT-BT_1987__Ploen-Neumuenster;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1980__Herzogtum-Lauenburg-Stormarn-Sued__05oct1980;DE_NT-BT_1980__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1976__Herzogtum-Lauenburg-Stormarn-Sued__03oct1976;DE_NT-BT_1976__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1983__Ploen-Neumuenster__06mar1983;DE_NT-BT_1983__Ploen-Neumuenster;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1998__Pinneberg__27sep1998;DE_NT-BT_1998__Pinneberg;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2002__Pinneberg__22sep2002;DE_NT-BT_2002__Pinneberg;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_1980__Flensburg-Schleswig__05oct1980;DE_NT-BT_1980__Flensburg-Schleswig;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1990__Segeberg-Stormarn-Nord__02dec1990;DE_NT-BT_1990__Segeberg-Stormarn-Nord;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1980__Segeberg-Stormarn-Nord__05oct1980;DE_NT-BT_1980__Segeberg-Stormarn-Nord;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1980__Rendsburg-Eckernfoerde__05oct1980;DE_NT-BT_1980__Rendsburg-Eckernfoerde;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1980__Steinburg-Dithmarschen-Sued__05oct1980;DE_NT-BT_1980__Steinburg-Dithmarschen-Sued;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1998__Ostholstein__27sep1998;DE_NT-BT_1998__Ostholstein;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1998__Herzogtum-Lauenburg-Stormarn-Sued__27sep1998;DE_NT-BT_1998__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2002__Herzogtum-Lauenburg-Stormarn-Sued__22sep2002;DE_NT-BT_2002__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_1980__Pinneberg__05oct1980;DE_NT-BT_1980__Pinneberg;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1990__Herzogtum-Lauenburg-Stormarn-Sued__02dec1990;DE_NT-BT_1990__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_2005__Herzogtum-Lauenburg-Stormarn-Sued__18sep2005;DE_NT-BT_2005__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_1980__Nordfriesland-Dithmarschen-Nord__05oct1980;DE_NT-BT_1980__Nordfriesland-Dithmarschen-Nord;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_2002__Kiel__22sep2002;DE_NT-BT_2002__Kiel;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_1980__Ostholstein__05oct1980;DE_NT-BT_1980__Ostholstein;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1983__Ostholstein__06mar1983;DE_NT-BT_1983__Ostholstein;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1987__Pinneberg__25jan1987;DE_NT-BT_1987__Pinneberg;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1983__Flensburg-Schleswig__06mar1983;DE_NT-BT_1983__Flensburg-Schleswig;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1990__Ostholstein__02dec1990;DE_NT-BT_1990__Ostholstein;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_1983__Kiel__06mar1983;DE_NT-BT_1983__Kiel;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1983__Luebeck__06mar1983;DE_NT-BT_1983__Luebeck;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1998__Luebeck__27sep1998;DE_NT-BT_1998__Luebeck;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1987__Kiel__25jan1987;DE_NT-BT_1987__Kiel;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1983__Herzogtum-Lauenburg-Stormarn-Sued__06mar1983;DE_NT-BT_1983__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1987__Flensburg-Schleswig__25jan1987;DE_NT-BT_1987__Flensburg-Schleswig;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1994__Kiel__16oct1994;DE_NT-BT_1994__Kiel;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1998__Kiel__27sep1998;DE_NT-BT_1998__Kiel;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_2002__Ploen-Neumuenster__22sep2002;DE_NT-BT_2002__Ploen-Neumuenster;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_1987__Ostholstein__25jan1987;DE_NT-BT_1987__Ostholstein;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1987__Luebeck__25jan1987;DE_NT-BT_1987__Luebeck;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1987__Rendsburg-Eckernfoerde__25jan1987;DE_NT-BT_1987__Rendsburg-Eckernfoerde;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1998__Rendsburg-Eckernfoerde__27sep1998;DE_NT-BT_1998__Rendsburg-Eckernfoerde;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1987__Herzogtum-Lauenburg-Stormarn-Sued__25jan1987;DE_NT-BT_1987__Herzogtum-Lauenburg-Stormarn-Sued;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_1987__Segeberg-Stormarn-Nord__25jan1987;DE_NT-BT_1987__Segeberg-Stormarn-Nord;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
