pers_id;polca_id;id_nl_pdc_num;id_pdc_code;id_de_manow;id_de_parliament;id_ch_parliament;id_ie_parliament;id_uk_scotparl;wikidata_id;last_name;first_name;other_name;gender;birth_date;death_date;birth_place_raw;citizenship_canton;hometown_raw;title_raw;military_raw;initials;twitter_screen_name;twitter_id;;;;PolCa-PartyWhenEnteredParliament;PolCa-nonpoliticalprepar;PolCa-politicalprepar;ohmura-career-type;ohmura-mandate
DE_Hebach_Maria_1946;;;;173478;;;;;;Hebach;Maria-Anna;NA;f;01jan1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Hebben_Gerhard_1916;;;;3486;;;;;;Hebben;Gerhard;NA;m;15jun1916;NA;Rheinhausen;;;NA;;;;;;;;;;;;
DE_Hebberling_Hans_1911;;;;3487;;;;;;Hebberling;Hans-Helmut;NA;m;11feb1911;NA;Dortmund;;;NA;;;;;;;;;;;;
DE_Hebbinghaus_Richard_1924;;;;3488;;;;;;Hebbinghaus;Richard;NA;m;13aug1924;21jan1970;Ronsdorf;;;NA;;;;;;;;;;;;
DE_Hebeler_Angela_1961;;;;152769;;;;;;Hebeler;Angela;NA;f;01jan1961;NA;NA;;;NA;;;;;;;;;;;;
DE_Hebeler_Heinrich_1945;;;;152047;;;;;;Hebeler;Heinrich;NA;m;01jan1945;NA;NA;;;NA;;;;;;;;;;;;
DE_Hebenthal_Carsten_1975;;;;161531;;;;;;Hebenthal;Carsten;NA;m;01jan1975;NA;NA;;;NA;;;;;;;;;;;;
DE_Heber_Claudia_1976;;;;;;;;;;Heber;Claudia;;f;1976;;;;;NA;;;;;;;;;;;;
DE_Heberle_Hermann_1921;;;;3489;;;;;;Heberle;Hermann;NA;m;23sep1921;NA;NA;;;NA;;;;;;;;;;;;
DE_Heberle_Karl_1938;;;;81667;;;;;;Heberle;Karl-Heinz;NA;m;22apr1938;NA;NA;;;NA;;;;;;;;;;;;
DE_Heberle_Richard_1947;;;;133078;;;;;;Heberle;Richard;NA;m;01jan1947;NA;NA;;;NA;;;;;;;;;;;;
DE_Hebestadt_Marco_1983;;;;;;;;;;Hebestadt;Marco;;m;1983;;;;;NA;;;;;;;;;;;;
DE_Hebestreit_Ellen_1941;;;;120505;;;;;;Hebestreit;Ellen-Heidi;NA;f;01jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Heblich_Wolfgang_1951;;;;144661;;;;;;Heblich;Wolfgang;NA;m;01jan1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Hebner_Martin_1959;;;;;11004740;;;;;Hebner;Martin;NA;m;10nov1959;NC;Frankfurt am Main;;;NA;;;;;;;;;;;;
DE_Hechler_Karl_1951;;;;90203;;;;;;Hechler;Karl-Heinz;NA;m;01jan1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Hechler_Katrin_1969;;;;142367;;;;;;Hechler;Katrin;NA;f;01jan1969;NA;NA;;;NA;;;;;;;;;;;;
DE_Hechler_Rudi_1934;;;;81778;;;;;;Hechler;Rudi;NA;m;19may1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecht_Christian_1971;;;;;;;;;;Hecht;Christian;NA;m;1971;;Halberstadt;;;NA;;;;;;;;;;;;
DE_Hecht_Gerhard_1934;;;;143958;;;;;;Hecht;Gerhard;NA;m;01jan1934;NA;NA;;;Dr;;;;;;;;;;;;
DE_Hecht_Herbert_1910;;;;91152;;;;;;Hecht;Herbert;NA;m;01jan1910;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecht_Hubertus_1913;;;;3490;;;;;;Hecht;Hubertus;NA;m;23apr1913;NA;Danzig;;;NA;;;;;;;;;;;;
DE_Hecht_Juergen_1938;;;;90159;;;;;;Hecht;Juergen;NA;m;01jan1938;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecht_Nina_1985;;;;162787;;;;;;Hecht;Nina;NA;f;01jan1985;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecht_Peter_1940;;;;138012;;;;;;Hecht;Peter;NA;m;01jan1940;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecht_Udo_1947;;;;80071;;;;;;Hecht;Udo;NA;m;11feb1947;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecht_Ursula_1951;;;;120423;;;;;;Hecht;Ursula-Hedwig-Erna;NA;f;01jan1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Heck_Bernhard_1962;;;;;;;;;;Heck;Bernhard;NA;m;1962;;Heidelberg;;;NA;;;;;;;;;;;;
DE_Heck_Bruno_1917;;;;3491;11000837;;;;;Heck;Bruno;NA;m;20jan1917;16sep1989;Aalen/Wuerttemberg;;;Dr;;;;;;;;;;;;
DE_Heck_Erwin_1928;;;;3492;;;;;;Heck;Erwin;NA;m;27jan1928;NA;Gundersheim;;;NA;;;;;;;;;;;;
DE_Heck_Heinz_1934;;;;91184;;;;;;Heck;Heinz;NA;m;01jan1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Heck_Helga_1935;;;;110989;;;;;;Heck;Helga;NA;f;01jan1935;NA;NA;;;NA;;;;;;;;;;;;
DE_Heck_Karl_1935;;;;110524;;;;;;Heck;Karl;NA;m;01jan1935;NA;NA;;;NA;;;;;;;;;;;;
DE_Heck_Peter_1951;;;;;;;;;;Heck;Peter-Hubert;;m;1951;;;;;NA;;;;;;;;;;;;
DE_Heck_Reinhard_1946;;;;111084;;;;;;Heck;Reinhard;NA;m;01jan1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Heck_Stefan_1982;;;;173062;11004294;;;;;Heck;Stefan;NA;m;18aug1982;NC;Marburg;;;Dr.;;;StHeck;2976064481;;;;;;;;
DE_Heck_Ulrich_1939;;;;3493;;;;;;Heck;Ulrich;NA;m;13oct1939;NA;Ortenberg;;;NA;;;;;;;;;;;;
DE_Heck_Winfried_1952;;;;151370;;;;;;Heck;Winfried;NA;m;01jan1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckel_Brigitte_1931;;;;152413;;;;;;Heckel;Brigitte;NA;f;01jan1931;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckeler_Arno_1970;;;;142381;;;;;;Heckeler;Arno;NA;m;01jan1970;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecken_Trude_1923;;;;121548;;;;;;Hecken;Trude;NA;f;01jan1923;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckenauer_Manfred_1926;;;;3494;;;;;;Heckenauer;Manfred;NA;m;23mar1926;NA;Hannover;;;NA;;;;;;;;;;;;
DE_Heckens_Manfred_1949;;;;162761;;;;;;Heckens;Manfred;NA;m;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecker_Barbara_1960;;;;91286;;;;;;Hecker;Barbara;NA;f;01jan1960;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecker_Bernhard_1936;;;;80669;;;;;;Hecker;Bernhard;NA;m;29apr1936;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecker_Harmut_1934;;;;91585;;;;;;Hecker;Hartmut;NA;m;01jan1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecker_Heinz_1948;;;;;;;;;;Hecker;Heinz-Josef;;m;1948;;;;;NA;;;;;;;;;;;;
DE_Hecker_Hermine_1935;;;;;;;;;;Hecker;Hermine;;f;1935;;;;;NA;;;;;;;;;;;;
DE_Hecker_Klaus_1929;;;;91659;11000838;;;;;Hecker;Klaus;NA;m;22dec1929;NC;NA;;;NA;;;;;;;;;;;;
DE_Hecker_Raoul_1973;;;;153339;;;;;;Hecker;Raoul;NA;m;01jan1973;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecker_Susanne_1953;;;;161821;;;;;;Hecker;Susanne;NA;f;01jan1953;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecker_Uwe_1936;;;;110728;;;;;;Hecker;Uwe;NA;m;01jan1936;NA;NA;;;Dr;;;;;;;;;;;;
DE_Hecker_Wigand_1918;;;;81418;;;;;;Hecker;Wigand;NA;m;28jan1918;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckert_Ruth_1942;;;;136649;;;;;;Heckert;Ruth;NA;f;01jan1942;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckert_Valentin_9999;;;;11213;;;;;;Heckert;Valentin;NA;m;NA;NA;NA;;;Dr;;;;;;;;;;;;
DE_Heckh_Marion_1952;;;;81214;;;;;;Heckh;Marion;NA;f;21may1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Hecking_Hans_1926;;;;3495;;;;;;Hecking;Hans-Werner;NA;m;21jul1926;NA;Stadtlohn;;;NA;;;;;;;;;;;;
DE_Heckl_Tatjana_1967;;;;144385;;;;;;Heckl;Tatjana;NA;f;01jan1967;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckmann_Brigitte_1953;;;;122109;;;;;;Heckmann;Brigitte;NA;f;01jan1953;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckmann_Frank_1959;;;;110621;;;;;;Heckmann;Frank;NA;m;01jan1959;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckmann_Hans_1948;;;;100921;;;;;;Heckmann;Hans;NA;m;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckmann_Ulrike_1952;;;;131709;;;;;;Heckmann;Ulrike;NA;f;01jan1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Heckner_Ingrid_1950;;;;138583;;;;;;Heckner;Ingrid;NA;f;01jan1950;NA;NA;;;NA;;;;;;;;;;;;
DE_Heddergott_Thomas_1957;;;;137330;;;;;;Heddergott;Thomas;NA;m;01jan1957;NA;NA;;;NA;;;;;;;;;;;;
DE_Hedderich_Herbert_1949;;;;152741;;;;;;Hedderich;Herbert;NA;m;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Hedergott_Winfrid_1919;;;;3496;;;;;;Hedergott;Winfrid;NA;m;01jun1919;NA;Bernau;;;NA;;;;;;;;;;;;
DE_Hederich_Martin_1950;;;;90559;;;;;;Hederich;Martin;NA;m;01jan1950;NA;NA;;;NA;;;;;;;;;;;;
DE_Hedler_Wolfgang_1899;;;;3497;11000839;;;;;Hedler;Wolfgang;NA;m;07nov1899;26feb1986;Magdeburg;;;NA;;;;;;;;;;;;
DE_Hedrich_Klaus_1941;;;;100491;11000840;;;;;Hedrich;Klaus-Juergen;NA;m;21dec1941;NC;NA;;;NA;;;;;;;;;;;;
DE_Hedrich_Willy_1903;;;;3498;;;;;;Hedrich;Willy;NA;m;12mar1903;NA;Fuerth/Bayern;;;NA;;;;;;;;;;;;
DE_Heeb_Manfred_1949;;;;132274;;;;;;Heeb;Manfred;NA;m;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Heeb_Walter_1941;;;;110404;;;;;;Heeb;Walter;NA;m;01jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Heeger_Heinrich_1893;;;;3499;;;;;;Heeger;Heinrich;NA;m;28oct1893;NA;NA;;;NA;;;;;;;;;;;;
DE_Heendorf_Michael_1964;;;;;;;;;;Heendorf;Michael;;m;1964;;;;;NA;;;;;;;;;;;;
DE_Heep_Manfred_1943;;;;138014;;;;;;Heep;Manfred;NA;m;01jan1943;NA;NA;;;NA;;;;;;;;;;;;
DE_Heep_Martha_1894;;;;3500;;;;;;Heep;Martha;NA;f;15jun1894;NA;Magdeburg;;;Dr;;;;;;;;;;;;
DE_Heepen_Michael_1978;;;;;;;;;;Heepen;Michael-Remy;;m;1978;;;;;NA;;;;;;;;;;;;
DE_Heer_Doris_1949;;;;172820;;;;;;Heer;Doris;NA;f;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Heer_Margit_1953;;;;90968;;;;;;Heer;Margit;NA;f;01jan1953;NA;NA;;;NA;;;;;;;;;;;;
DE_Heer_Markus_1962;;;;142140;;;;;;Heer;Markus;NA;m;01jan1962;NA;NA;;;NA;;;;;;;;;;;;
DE_Heerd_Armin_1948;;;;151854;;;;;;Heerd;Armin;NA;m;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Heerd_Ulrich_1958;;;;121706;;;;;;Heerd;Ulrich-Egon;NA;m;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Heereman_Constantin_1931;;;;101088;11000841;;;;;Heereman-vonZuydtwyck;Constantin;Freiherrvon;m;17dec1931;26jul2017;NA;;;NA;;;;;;;;;;;;
DE_Heeren_Margret_1958;;;;120661;;;;;;Heeren;Margret-Anne;NA;f;01jan1958;NA;NA;;;NA;;;;;;;;;;;;
DE_Heering_Manfred_1944;;;;3501;;;;;;Heering;Manfred;NA;m;25jan1944;NA;Mudau/Krs. Bachen;;;NA;;;;;;;;;;;;
DE_Heerklotz_Siegfried_1954;;;;142303;;;;;;Heerklotz;Siegfried;NA;m;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Heerwagen_Alexander_1902;;;;3502;;;;;;Heerwagen;Alexander;NA;m;09mar1902;NA;Durben;;;NA;;;;;;;;;;;;
DE_Heerwagen_Alfred_1888;;;;3503;;;;;;Heerwagen;Alfred;NA;m;27apr1888;NA;Riga;;;NA;;;;;;;;;;;;
DE_Heerwald_Lutz_1960;;;;172448;;;;;;Heerwald;Lutz;NA;m;01jan1960;NA;NA;;;NA;;;;;;;;;;;;
DE_Hees_Erwin_1948;;;;121781;;;;;;Hees;Erwin;NA;m;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Hees_Marianne_1928;;;;143169;;;;;;Hees;Marianne;NA;f;01jan1928;NA;NA;;;NA;;;;;;;;;;;;
DE_Hees_Renate_1925;;;;3504;;;;;;Hees;Renate;NA;f;29jan1925;NA;Goeppingen;;;Dr;;;;;;;;;;;;
DE_Heesen_Rene_1992;;;;;;;;;;Heesen;Rene;;;1992;;;;;NA;;;;;;;;;;;;
DE_Hefendehl_Eberhard_1930;;;;70402;;;;;;Hefendehl;Eberhard;NA;m;05dec1930;NA;NA;;;NA;;;;;;;;;;;;
DE_Hefter_Christiane_1962;;;;131244;;;;;;Hefter;Christiane;NA;f;01jan1962;NA;NA;;;NA;;;;;;;;;;;;
DE_Hefty_Julia_1974;;;;144115;;;;;;Hefty;Julia;NA;f;01jan1974;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegeler_Beate_1955;;;;;;;;;;Hegeler;Beate;;f;1955;;;;;NA;;;;;;;;;;;;
DE_Hegeler_Horst_1939;;;;;;;;;;Hegeler;Horst;;m;1939;;;;;NA;;;;;;;;;;;;
DE_Hegemann_Ernst_1903;;;;3505;;;;;;Hegemann;Ernst;NA;m;17aug1903;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegemann_Moritz_1986;;;;161368;;;;;;Hegemann;Moritz;NA;m;01jan1986;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegen_Heidrun_1954;;;;120978;;;;;;Hegen;Heidrun-Luise;NA;f;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegenbarth_Thomas_1964;;;;151748;;;;;;Hegenbarth;Thomas;NA;m;1964;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegendoerfer_Brigitte_1955;;;;163296;;;;;;Hegendoerfer;Brigitte;NA;f;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegendoerfer_Gerd_1941;;;;137030;;;;;;Hegendoerfer;Gerd;NA;m;01jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegener_Ute_1955;;;;171815;;;;;;Hegener;Ute;NA;f;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegener_Wilhelm_1955;;;;;;;;;;Hegener;Wilhelm;;m;1955;;;;;NA;;;;;;;;;;;;
DE_Hegenscheidt_Adolf_1938;;;;121968;;;;;;Hegenscheidt;Adolf;NA;m;01jan1938;NA;NA;;;NA;;;;;;;;;;;;
DE_Heger_Eva_1958;;;;;;;;;;Heger;Eva-Maria;NA;f;1958;;Leutkirch im Allgau;;;NA;;;;;;;;;;;;
DE_Heger_Klaus_1955;;;;;;;;;;Heger;Klaus;NA;m;1955;;Frankfurt am Main;;;NA;;;;;;;;;;;;
DE_Heger_Leopold_1945;;;;81110;;;;;;Heger;Leopold;NA;m;02dec1945;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegermann_Karl_1917;;;;3506;;;;;;Hegermann;Karl-Peter;NA;m;21aug1917;NA;Oberhausen;;;NA;;;;;;;;;;;;
DE_Hegers_Hans_1937;;;;70910;;;;;;Hegers;Hans-Dieter;NA;m;12apr1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Hegewald_Helmar_1941;;;;136691;;;;;;Hegewald;Helmar;NA;m;01jan1941;NA;NA;;;Prof Dr;;;;;;;;;;;;
DE_Hegewald_Jann_1992;;;;;;;;;;Hegewald;Jann-Christian;;m;1992;;;;;NA;;;;;;;;;;;;
DE_Hegewald_Reinhard_1964;;;;171814;;;;;;Hegewald;Reinhard;NA;m;1964;NA;Loppersum (jetzt Hinte);;;NA;;;;;;;;;;;;
DE_Hegler_Udo_1944;;;;137253;;;;;;Hegler;Udo;NA;m;01jan1944;NA;NA;;;NA;;;;;;;;;;;;
DE_Hehl_Anton_1917;;;;3507;;;;;;Hehl;Anton;NA;m;30may1917;NA;Merchweiler;;;NA;;;;;;;;;;;;
DE_Hehl_Christian_1969;;;;152307;;;;;;Hehl;Christian-Rolf;NA;m;1969;NA;NA;;;NA;;;;;;;;;;;;
DE_Hehl_Helmut_1907;;;;3508;;;;;;Hehl;Helmut;NA;m;10aug1907;NA;Baden-Baden;;;NA;;;;;;;;;;;;
DE_Hehl_Thorsten_1986;;;;;;;;;;Hehl;Thorsten;NA;m;1986;;Dernbach;;;NA;;;;;;;;;;;;
DE_Hehn_Karl_1940;;;;111460;;;;;;Hehn;Karl;NA;m;01jan1940;NA;NA;;;NA;;;;;;;;;;;;
DE_Hehnen_Alfred_1930;;;;71669;;;;;;Hehnen;Alfred;NA;m;08mar1930;NA;NA;;;NA;;;;;;;;;;;;
DE_Hehrlein_Joachim_1955;;;;111578;;;;;;Hehrlein;Joachim;NA;m;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Hehse_Herbert_1930;;;;3509;;;;;;Hehse;Herbert;NA;m;11jul1930;07feb1884;NA;;;NA;;;;;;;;;;;;
DE_Heib_Erika_1949;;;;111308;;;;;;Heib;Erika;NA;f;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Heib_Marilyn_1978;;;;;;;;;;Heib;Marilyn;NA;f;1978;;Saarburg;;;NA;;;;;;;;;;;;
DE_Heibling_Arthur_1884;;;;11214;;;;;;Heibling;Arthur;NA;m;06feb1884;NA;NA;;;NA;;;;;;;;;;;;
DE_Heid_Wilhelm_1914;;;;3510;;;;;;Heid;Wilhelm;NA;m;14jun1914;NA;Ludwigshafen/Rhein;;;NA;;;;;;;;;;;;
DE_Heidbuechel_Helga_1937;;;;110514;;;;;;Heidbuechel;Helga;NA;f;01jan1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidbuechel_Silvio_1988;;;;172254;;;;;;Heidbuechel;Silvio;NA;m;01jan1988;NA;NA;;;NA;;;;;;;;;;;;
DE_Heide_Augustr_9999;;;;11215;;;;;;Heide;Augustr;von;m;NA;NA;NA;;;Dr;;;;;;;;;;;;
DE_Heide_Fritz_1893;;;;3511;;;;;;Heide;Fritz-Carl;NA;m;17aug1893;NA;Gera;;;NA;;;;;;;;;;;;
DE_Heide_Gerd_1937;;;;81538;;;;;;Heide;Gerd;NA;m;18mar1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Heide_Hans_1940;;;;81124;;;;;;Heide;Hans-Joachim;von der;m;10apr1940;NA;NA;;;NA;;;;;;;;;;;;
DE_Heide_Helmut_1934;;;;81788;;;;;;Heide;Helmut;NA;m;31mar1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Heide_Johann_1897;;;;3512;11000842;;;;;Heide;Johann-Karl;NA;m;20jun1897;03may1974;Itzehoe;;;NA;;;;;;;;;;;;
DE_Heide_Josefr_1903;;;;3513;;;;;;Heide;Josefr;von;m;19jul1903;26apr1985;Ondrup/Krs Steinfeld;;;NA;;;;;;;;;;;;
DE_Heide_Manuel_1955;;;;;;;;;;Heide;Manuel;NA;m;1955;;Berlin;;;Dr.;;;;;;;;;;;;
DE_Heide_Srita_1968;;;;;;;;;;Heide;Srita;;f;1968;;;;;NA;;;;;;;;;;;;
DE_Heidel_Robert_1917;;;;111692;;;;;;Heidel;Robert-Max;NA;m;01jan1917;NA;NA;;;Dr;;;;;;;;;;;;
DE_Heidelberg_Wilhelm_1905;;;;3514;;;;;;Heidelberg;Wilhelm;NA;m;16jan1905;NA;Ludwigshafen;;;NA;;;;;;;;;;;;
DE_Heidemann_Erich_1901;;;;3515;;;;;;Heidemann;Erich;NA;m;19jul1901;NA;Smolna/Oberschlesien;;;NA;;;;;;;;;;;;
DE_Heidemann_Heinz_1927;;;;3516;;;;;;Heidemann;Heinz;NA;m;11jul1927;NA;Bonn;;;NA;;;;;;;;;;;;
DE_Heidemann_Klaus_1947;;;;162627;;;;;;Heidemann;Klaus-Dieter;NA;m;01jan1947;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidemann_Wilfried_1939;;;;172017;;;;;;Heidemann;Wilfried-Bernd-Juergen;NA;m;01jan1939;NA;NA;;;NA;;;;;;;;;;;;
DE_Heiden_Gen_1893;;;;3517;;;;;;Heiden;Gen-Rinsch;NA;m;02may1893;26jun1974;Wiedenbrueck;;;NA;;;;;;;;;;;;
DE_Heidenblut_Dirk_1961;;;;200155;11004295;;;;;Heidenblut;Dirk;NA;m;21apr1961;NC;Essen;;;NA;;;Dheidenblut;1083371289786634240;;;;;;;;
DE_Heidenblut_Karl_1906;;;;3518;;;;;;Heidenblut;Karl;NA;m;25jun1906;09jul1987;Essen;;;NA;;;;;;;;;;;;
DE_Heidenblut_Rudolf_1934;;;;91688;;;;;;Heidenblut;Rudolf;NA;m;01jan1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidenmann_Wilfried_1939;;;;70215;;;;;;Heidenmann;Wilfried;NA;m;30jan1939;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidenreich_Ernesto_1998;;;;;;;;;;Heidenreich;Ernesto-Jospeh;NA;m;1998;;Bochum;;;NA;;;;;;;;;;;;
DE_Heidenreich_Ralph_1957;;;;;;;;;;Heidenreich;Ralph;NA;m;1957;;Dusseldorf;;;NA;;;;;;;;;;;;
DE_Heidenreich_Rosemarie_1927;;;;144392;;;;;;Heidenreich;Rosemarie;NA;f;01jan1927;NA;NA;;;NA;;;;;;;;;;;;
DE_Heider_Maria_1959;;;;;;;;;;Heider;Maria;;f;1959;;;;;NA;;;;;;;;;;;;
DE_Heider_Matthias_1966;;;;171401;11004051;;;;;Heider;Matthias;NA;m;18may1966;NC;Ludenscheid;;;Dr.;;;MatthiasHeider;154064825;;;;;;;;
DE_Heider_Robert_1985;;;;162713;;;;;;Heider;Robert;NA;m;01jan1985;NA;NA;;;NA;;;;;;;;;;;;
DE_Heider_Stefan_1975;;;;162047;;;;;;Heider;Stefan;NA;m;01jan1975;NA;NA;;;NA;;;;;;;;;;;;
DE_Heider_Stephan_1966;;;;;;;;;;Heider;Stephan;NA;m;1966;;Grossburgwedel;;;NA;;;;;;;;;;;;
DE_Heiderich_Helmut_1949;;;;90606;11002946;;;;;Heiderich;Helmut;NA;m;04feb1949;NC;NA;;;NA;;;;;;;;;;;;
DE_Heiderich_Kurt_1915;;;;3519;;;;;;Heiderich;Kurt;NA;m;12jan1915;NA;Idar-Oberstein;;;NA;;;;;;;;;;;;
DE_Heiderich_Vera_1951;;;;121965;;;;;;Heiderich;Vera;NA;f;01jan1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidinger_Albert_1954;;;;144246;;;;;;Heidinger;Albert;NA;m;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidingsfelder_Georg_1899;;;;3520;;;;;;Heidingsfelder;Georg-Friedrich;NA;m;13oct1899;15jun1967;NA;;;NA;;;;;;;;;;;;
DE_Heidingsfelder_Martin_1965;;;;;;;;;;Heidingsfelder;Martin;;m;1965;;;;;NA;;;;;;;;;;;;
DE_Heidkamp_Erich_1948;;;;;;;;;;Heidkamp;Erich-Heinrich;;m;1948;;;;;NA;;;;;;;;;;;;
DE_Heidl_Stefanie_1978;;;;;;;;;;Heidl;Stefanie;NA;f;1978;;Schwedt/Oder;;;NA;;;;;;;;;;;;
DE_Heidl_Thomas_1971;;;;;;;;;;Heidl;Thomas;NA;m;1971;;Berlin;;;NA;;;;;;;;;;;;
DE_Heidler_Hans_1927;;;;3521;;;;;;Heidler;Hans;NA;m;24mar1927;NA;Chodau/Krs. Elbogen;;;Dr;;;;;;;;;;;;
DE_Heidloff_Grit_1971;;;;137381;;;;;;Heidloff;Grit;NA;f;01jan1971;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidorn_Karl_1933;;;;121317;;;;;;Heidorn;Karl-Guenther;NA;m;01jan1933;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidrich_Annette_1967;;;;;;;;;;Heidrich;Annette-Mathilde;NA;f;1967;;Dinslaken;;;NA;;;;;;;;;;;;
DE_Heidrich_Herbert_1926;;;;3522;;;;;;Heidrich;Herbert;NA;m;18jul1926;NA;Bad Flinsberg;;;NA;;;;;;;;;;;;
DE_Heidsiek_Bernhard_1936;;;;152877;;;;;;Heidsiek;Bernhard;NA;m;01jan1936;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidt_Peter_1965;;;;137971;11004948;;;;;Heidt;Peter;NA;m;1965;NA;Frankfurt am Main;;;NA;;;;;;;;;;;;
DE_Heidt_Wilfried_1941;;;;90321;;;;;;Heidt;Wilfried;NA;m;01jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Heidtmann_Karl_1912;;;;3523;;;;;;Heidtmann;Karl;NA;m;11jul1912;NA;NA;;;NA;;;;;;;;;;;;
DE_Heier_Karl_1920;;;;122411;;;;;;Heier;Karl-Heinz;NA;m;01jan1920;NA;NA;;;NA;;;;;;;;;;;;
DE_Heiermann_Astrid_1965;;;;162048;;;;;;Heiermann;Astrid-Lydia;NA;f;01jan1965;NA;NA;;;NA;;;;;;;;;;;;
DE_Heigl_Josef_1953;;;;143133;;;;;;Heigl;Josef;NA;m;01jan1953;NA;NA;;;NA;;;;;;;;;;;;
DE_Heigl_Wilhelm_1919;;;;3524;;;;;;Heigl;Wilhelm;NA;m;01jan1919;NA;NA;;;NA;;;;;;;;;;;;
DE_Heike_Anny_1948;;;;163071;;;;;;Heike;Anny;NA;f;1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Heil_Doris_1944;;;;132839;;;;;;Heil;Doris;NA;f;01jan1944;NA;NA;;;NA;;;;;;;;;;;;
DE_Heil_Edith_1928;;;;3525;;;;;;Heil;Edith;NA;f;15jul1928;NA;Darmstadt;;;NA;;;;;;;;;;;;
DE_Heil_Franz_1897;;;;3526;;;;;;Heil;Franz;NA;m;09nov1897;NA;Helmbach;;;NA;;;;;;;;;;;;
DE_Heil_Georg_1912;;;;3527;;;;;;Heil;Georg;NA;m;19aug1912;NA;NA;;;NA;;;;;;;;;;;;
DE_Heil_Hannelore_1945;;;;100303;;;;;;Heil-Schoeps;Hannelore;NA;f;01jan1945;NA;NA;;;NA;;;;;;;;;;;;
DE_Heil_Hubertus_1972;;;;143611;11003142;;;;;Heil;Hubertus;NA;m;03nov1972;NC;Hildesheim;;;NA;;;hubertus_heil;15943222;;;;;;;;
DE_Heil_Joerg_1964;;;;136093;;;;;;Heil;Joerg;NA;m;01jan1964;NA;NA;;;NA;;;;;;;;;;;;
DE_Heil_Karl_1940;;;;70230;;;;;;Heil;Karl-Heinz;NA;m;15aug1940;NA;NA;;;NA;;;;;;;;;;;;
